H | 82.5
O | 62.9
I | 74.3
Q | 78.6
O | 91.8
C | 54.3
N | 53.1
M | 67.3
C | 60.9
U | 67.8
N | 56.2
C | 92.2
O | 98.9
N | 87.2
J | 55.0
U | 85.1
E | 74.1
X | 54.8
I | 80.7
Y | 56.7
E | 93.6
O | 59.0
F | 51.0
E | 80.3
W | 83.6
K | 70.6
S | 85.9
W | 58.9
Q | 69.5
Q | 64.1
H | 90.5
D | 76.1
U | 85.6
A | 53.4
B | 74.8
T | 53.1
B | 84.8
M | 90.2
A | 72.3
K | 57.2
E | 77.6
C | 87.1
D | 79.0
U | 56.1
E | 61.6
J | 94.5
K | 95.1
Q | 84.8
U | 88.0
P | 95.8
S | 94.8
F | 97.5
T | 78.5
K | 53.7
Q | 53.8
V | 74.1
N | 50.9
C | 62.9
Z | 62.8
D | 52.7
J | 69.1
Q | 92.1
I | 56.6
Z | 88.1
A | 64.6
V | 51.6
J | 78.6
S | 59.9
P | 91.4
P | 63.5
W | 83.9
E | 59.0
C | 69.0
B | 91.4
H | 87.9
Y | 73.0
K | 89.5
F | 82.6
T | 71.8
N | 63.6
N | 53.8
K | 65.2
S | 56.6
X | 68.4
F | 54.9
T | 68.1
R | 80.2
R | 95.3
J | 70.3
F | 91.9
G | 66.1
A | 57.6
X | 74.4
W | 97.3
O | 84.2
T | 78.9
I | 55.2
C | 86.5
X | 59.8
W | 93.5
S | 54.2
C | 93.8
I | 62.2
M | 58.3
B | 62.5
J | 57.1
U | 70.3
G | 57.7
D | 80.2
O | 51.7
Q | 98.7
S | 71.7
A | 93.6
M | 76.1
I | 56.2
O | 67.4
G | 61.9
W | 83.3
Q | 97.2
M | 52.2
W | 90.1
Q | 72.9
V | 60.4
I | 58.5
J | 68.6
D | 59.5
I | 71.5
G | 74.8
I | 94.0
Y | 58.3
W | 63.5
P | 69.2
L | 81.7
M | 54.0
Z | 91.3
H | 50.6
I | 80.7
V | 58.3
M | 84.8
O | 99.4
W | 54.3
A | 71.0
Z | 66.9
F | 56.8
T | 91.2
T | 76.4
R | 62.6
L | 58.6
E | 53.3
L | 58.1
M | 81.0
J | 60.2
I | 81.8
H | 71.8
L | 66.0
G | 75.3
K | 59.7
N | 59.1
O | 62.6
